audit_id,transaction_id,timestamp,severity,decision_source,amount,rule_risk_score,ml_fraud_score,model_confidence,final_risk_score,rule_action,final_action,final_reason,risk_type,is_fraud
AUD_TXN_004919,TXN_004919,2026-07-01T19:36:48,LOW,NO_RISK_ENGINE_TRIGGERED,6230.92,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_004920,TXN_004920,2026-07-01T19:37:35,HIGH,ML_ENGINE,3721.09,0,99,99,54,ALLOW,BLOCK,HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD,SUBTLE_FRAUD,1
AUD_TXN_004921,TXN_004921,2026-07-01T19:37:48,LOW,NO_RISK_ENGINE_TRIGGERED,360.97,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_004922,TXN_004922,2026-07-01T19:38:02,LOW,NO_RISK_ENGINE_TRIGGERED,1278.02,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_004923,TXN_004923,2026-07-01T19:38:06,LOW,NO_RISK_ENGINE_TRIGGERED,1712.02,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_004924,TXN_004924,2026-07-01T19:38:18,LOW,NO_RISK_ENGINE_TRIGGERED,924.2,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_004925,TXN_004925,2026-07-01T19:38:41,LOW,NO_RISK_ENGINE_TRIGGERED,2053.92,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_004926,TXN_004926,2026-07-01T19:38:49,LOW,NO_RISK_ENGINE_TRIGGERED,5477.53,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_004927,TXN_004927,2026-07-01T19:39:31,LOW,NO_RISK_ENGINE_TRIGGERED,5035.94,0,1,99,1,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_004928,TXN_004928,2026-07-01T19:39:43,LOW,NO_RISK_ENGINE_TRIGGERED,799.99,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_004929,TXN_004929,2026-07-01T19:39:46,HIGH,ML_AND_RULE_ENGINE,1490.01,15,95,95,59,WARN,BLOCK,RULE_WARN|NEW_BENEFICIARY_RISK|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD,RISKY_BENEFICIARY,1
AUD_TXN_004930,TXN_004930,2026-07-01T19:39:55,LOW,NO_RISK_ENGINE_TRIGGERED,4338.67,0,1,99,1,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_004931,TXN_004931,2026-07-01T19:40:08,HIGH,ML_AND_RULE_ENGINE,4138.83,20,99,99,63,WARN,BLOCK,RULE_WARN|VELOCITY_SPIKE|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD,VELOCITY_SPIKE,1
AUD_TXN_004932,TXN_004932,2026-07-01T19:40:20,LOW,NO_RISK_ENGINE_TRIGGERED,805.75,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_004933,TXN_004933,2026-07-01T19:40:22,HIGH,ML_AND_RULE_ENGINE,7239.59,30,82,82,59,BLOCK,BLOCK,RULE_BLOCK|VELOCITY_SPIKE|HIGH_MERCHANT_RISK|ML_PREDICTED_FRAUD,VELOCITY_SPIKE,1
AUD_TXN_004934,TXN_004934,2026-07-01T19:40:45,HIGH,ML_AND_RULE_ENGINE,6104.6,30,96,96,66,BLOCK,BLOCK,RULE_BLOCK|VELOCITY_SPIKE|HIGH_MERCHANT_RISK|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD,VELOCITY_SPIKE,1
AUD_TXN_004935,TXN_004935,2026-07-01T19:42:32,LOW,NO_RISK_ENGINE_TRIGGERED,2221.01,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_004936,TXN_004936,2026-07-01T19:42:35,LOW,NO_RISK_ENGINE_TRIGGERED,1761.7,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_004937,TXN_004937,2026-07-01T19:42:46,LOW,NO_RISK_ENGINE_TRIGGERED,2384.77,0,1,99,1,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_004938,TXN_004938,2026-07-01T19:42:50,LOW,NO_RISK_ENGINE_TRIGGERED,1431.89,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_004939,TXN_004939,2026-07-01T19:43:25,LOW,NO_RISK_ENGINE_TRIGGERED,1801.42,0,2,98,1,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_004940,TXN_004940,2026-07-01T19:43:59,HIGH,ML_AND_RULE_ENGINE,11701.32,35,98,98,70,BLOCK,BLOCK,RULE_BLOCK|NEW_BENEFICIARY_RISK|HIGH_MERCHANT_RISK|FAILED_LOGIN_RISK|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD,RISKY_BENEFICIARY,1
AUD_TXN_004941,TXN_004941,2026-07-01T19:44:00,LOW,NO_RISK_ENGINE_TRIGGERED,5896.6,0,4,96,2,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_004942,TXN_004942,2026-07-01T19:44:15,LOW,NO_RISK_ENGINE_TRIGGERED,4017.37,0,1,99,1,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_004943,TXN_004943,2026-07-01T19:44:59,LOW,NO_RISK_ENGINE_TRIGGERED,3364.92,0,10,90,6,ALLOW,ALLOW,NO_RISK_SIGNAL,BENIGN_HIGH_VALUE,0
AUD_TXN_004944,TXN_004944,2026-07-01T19:45:00,HIGH,ML_AND_RULE_ENGINE,22387.52,20,93,93,60,WARN,BLOCK,RULE_WARN|VELOCITY_SPIKE|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD,VELOCITY_SPIKE,1
AUD_TXN_004945,TXN_004945,2026-07-01T19:45:00,LOW,NO_RISK_ENGINE_TRIGGERED,2892.96,0,3,97,2,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_004946,TXN_004946,2026-07-01T19:45:39,LOW,NO_RISK_ENGINE_TRIGGERED,1527.18,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_004947,TXN_004947,2026-07-01T19:45:56,HIGH,ML_AND_RULE_ENGINE,5305.03,25,100,100,66,BLOCK,BLOCK,RULE_BLOCK|NEW_BENEFICIARY_RISK|HIGH_MERCHANT_RISK|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD,RISKY_BENEFICIARY,1
AUD_TXN_004948,TXN_004948,2026-07-01T19:46:11,MEDIUM,RULE_ENGINE,2194.21,20,1,99,10,WARN,WARN,RULE_WARN|VELOCITY_SPIKE,BENIGN_VELOCITY,0
AUD_TXN_004949,TXN_004949,2026-07-01T19:46:33,LOW,NO_RISK_ENGINE_TRIGGERED,3355.95,0,1,99,1,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_004950,TXN_004950,2026-07-01T19:46:53,LOW,NO_RISK_ENGINE_TRIGGERED,2097.59,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_004951,TXN_004951,2026-07-01T19:47:27,CRITICAL,ML_AND_RULE_ENGINE,132290.27,60,100,100,92,BLOCK,LOCK,RULE_BLOCK|DAILY_LIMIT_BREACH|LARGE_AMOUNT_ANOMALY|HIGH_MERCHANT_RISK|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD,HIGH_AMOUNT_RISK,1
AUD_TXN_004952,TXN_004952,2026-07-01T19:47:33,LOW,NO_RISK_ENGINE_TRIGGERED,583.42,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_004953,TXN_004953,2026-07-01T19:47:54,MEDIUM,ML_AND_RULE_ENGINE,9420.62,20,87,87,57,WARN,WARN,RULE_WARN|VELOCITY_SPIKE|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD,VELOCITY_SPIKE,1
AUD_TXN_004954,TXN_004954,2026-07-01T19:48:06,HIGH,ML_ENGINE,2473.16,0,97,97,53,ALLOW,BLOCK,HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD,SUBTLE_FRAUD,1
AUD_TXN_004955,TXN_004955,2026-07-01T19:48:25,LOW,NO_RISK_ENGINE_TRIGGERED,3758.06,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_004956,TXN_004956,2026-07-01T19:48:27,CRITICAL,ML_AND_RULE_ENGINE,17456.32,75,100,100,99,BLOCK,LOCK,RULE_BLOCK|DAILY_LIMIT_BREACH|LARGE_AMOUNT_ANOMALY|NEW_BENEFICIARY_RISK|HIGH_MERCHANT_RISK|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD,RISKY_BENEFICIARY,1
AUD_TXN_004957,TXN_004957,2026-07-01T19:48:54,LOW,NO_RISK_ENGINE_TRIGGERED,6527.65,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_004958,TXN_004958,2026-07-01T19:48:59,LOW,NO_RISK_ENGINE_TRIGGERED,922.82,0,1,99,1,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_004959,TXN_004959,2026-07-01T19:49:07,CRITICAL,ML_AND_RULE_ENGINE,29676.21,75,100,100,99,BLOCK,LOCK,RULE_BLOCK|DAILY_LIMIT_BREACH|LARGE_AMOUNT_ANOMALY|NEW_BENEFICIARY_RISK|HIGH_MERCHANT_RISK|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD,MIXED_RISK,1
AUD_TXN_004960,TXN_004960,2026-07-01T19:49:10,LOW,NO_RISK_ENGINE_TRIGGERED,2839.24,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_004961,TXN_004961,2026-07-01T19:49:11,LOW,NO_RISK_ENGINE_TRIGGERED,1936.0,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_004962,TXN_004962,2026-07-01T19:49:16,LOW,NO_RISK_ENGINE_TRIGGERED,3400.19,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_004963,TXN_004963,2026-07-01T19:49:24,LOW,NO_RISK_ENGINE_TRIGGERED,3645.95,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_004964,TXN_004964,2026-07-01T19:49:26,CRITICAL,ML_AND_RULE_ENGINE,60630.22,90,100,100,100,LOCK,LOCK,RULE_LOCK|DAILY_LIMIT_BREACH|LARGE_AMOUNT_ANOMALY|VELOCITY_SPIKE|HIGH_MERCHANT_RISK|FAILED_LOGIN_RISK|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD,MIXED_RISK,1
AUD_TXN_004965,TXN_004965,2026-07-01T19:50:24,LOW,NO_RISK_ENGINE_TRIGGERED,3606.26,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_004966,TXN_004966,2026-07-01T19:50:25,LOW,NO_RISK_ENGINE_TRIGGERED,3315.04,0,8,92,4,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_004967,TXN_004967,2026-07-01T19:50:27,LOW,NO_RISK_ENGINE_TRIGGERED,2945.3,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_004968,TXN_004968,2026-07-01T19:50:58,LOW,NO_RISK_ENGINE_TRIGGERED,2213.82,0,6,94,3,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_004969,TXN_004969,2026-07-01T19:51:11,LOW,NO_RISK_ENGINE_TRIGGERED,9858.95,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_004970,TXN_004970,2026-07-01T19:51:30,LOW,NO_RISK_ENGINE_TRIGGERED,1796.83,0,2,98,1,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_004971,TXN_004971,2026-07-01T19:52:07,LOW,NO_RISK_ENGINE_TRIGGERED,2071.0,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_004972,TXN_004972,2026-07-01T19:52:31,LOW,NO_RISK_ENGINE_TRIGGERED,4543.78,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_004973,TXN_004973,2026-07-01T19:52:50,MEDIUM,RULE_ENGINE,2027.99,20,3,97,11,WARN,WARN,RULE_WARN|VELOCITY_SPIKE,BENIGN_VELOCITY,0
AUD_TXN_004974,TXN_004974,2026-07-01T19:53:10,LOW,NO_RISK_ENGINE_TRIGGERED,6842.7,0,1,99,1,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_004975,TXN_004975,2026-07-01T19:53:54,LOW,NO_RISK_ENGINE_TRIGGERED,1485.81,0,5,95,3,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_004976,TXN_004976,2026-07-01T19:53:57,LOW,NO_RISK_ENGINE_TRIGGERED,3459.86,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_004977,TXN_004977,2026-07-01T19:54:10,LOW,NO_RISK_ENGINE_TRIGGERED,1843.6,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_004978,TXN_004978,2026-07-01T19:54:43,LOW,NO_RISK_ENGINE_TRIGGERED,3787.8,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_004979,TXN_004979,2026-07-01T19:54:56,MEDIUM,ML_ENGINE,9258.44,0,63,63,25,ALLOW,WARN,ML_PREDICTED_FRAUD,BENIGN_HIGH_VALUE,0
AUD_TXN_004980,TXN_004980,2026-07-01T19:55:57,LOW,NO_RISK_ENGINE_TRIGGERED,1281.71,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_004981,TXN_004981,2026-07-01T19:56:24,LOW,NO_RISK_ENGINE_TRIGGERED,231.89,0,4,96,2,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_004982,TXN_004982,2026-07-01T19:56:32,LOW,NO_RISK_ENGINE_TRIGGERED,2269.04,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_004983,TXN_004983,2026-07-01T19:56:42,LOW,NO_RISK_ENGINE_TRIGGERED,2371.4,0,9,91,5,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_004984,TXN_004984,2026-07-01T19:57:13,LOW,NO_RISK_ENGINE_TRIGGERED,1219.68,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_004985,TXN_004985,2026-07-01T19:57:32,LOW,NO_RISK_ENGINE_TRIGGERED,9623.01,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_004986,TXN_004986,2026-07-01T19:57:33,MEDIUM,RULE_ENGINE,2093.53,20,14,86,17,WARN,WARN,RULE_WARN|VELOCITY_SPIKE,BENIGN_VELOCITY,0
AUD_TXN_004987,TXN_004987,2026-07-01T19:57:36,MEDIUM,RULE_ENGINE,14405.06,20,14,86,17,WARN,WARN,RULE_WARN|VELOCITY_SPIKE,BENIGN_VELOCITY,0
AUD_TXN_004988,TXN_004988,2026-07-01T19:57:50,MEDIUM,RULE_ENGINE,8156.87,20,13,87,16,WARN,WARN,RULE_WARN|VELOCITY_SPIKE,BENIGN_VELOCITY,0
AUD_TXN_004989,TXN_004989,2026-07-01T19:58:01,LOW,NO_RISK_ENGINE_TRIGGERED,1008.33,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_004990,TXN_004990,2026-07-01T19:58:11,LOW,NO_RISK_ENGINE_TRIGGERED,2691.11,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_004991,TXN_004991,2026-07-01T19:58:13,LOW,NO_RISK_ENGINE_TRIGGERED,338.76,0,13,87,7,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_004992,TXN_004992,2026-07-01T19:58:18,LOW,NO_RISK_ENGINE_TRIGGERED,2061.75,0,1,99,1,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_004993,TXN_004993,2026-07-01T19:58:22,LOW,NO_RISK_ENGINE_TRIGGERED,1567.42,0,1,99,1,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_004994,TXN_004994,2026-07-01T19:58:57,LOW,NO_RISK_ENGINE_TRIGGERED,5829.51,0,1,99,1,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_004995,TXN_004995,2026-07-01T19:59:34,LOW,NO_RISK_ENGINE_TRIGGERED,2190.89,0,1,99,1,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_004996,TXN_004996,2026-07-01T19:59:39,MEDIUM,ML_ENGINE,11977.08,0,86,86,47,ALLOW,WARN,HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD,SUBTLE_FRAUD,1
AUD_TXN_004997,TXN_004997,2026-07-01T19:59:50,MEDIUM,ML_ENGINE,7598.17,0,80,80,44,ALLOW,WARN,ML_PREDICTED_FRAUD,SUBTLE_FRAUD,1
AUD_TXN_004998,TXN_004998,2026-07-01T20:00:02,LOW,NO_RISK_ENGINE_TRIGGERED,974.43,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_004999,TXN_004999,2026-07-01T20:00:21,MEDIUM,ML_ENGINE,9591.19,0,82,82,45,ALLOW,WARN,ML_PREDICTED_FRAUD,SUBTLE_FRAUD,1
AUD_TXN_005000,TXN_005000,2026-07-01T20:01:29,LOW,NO_RISK_ENGINE_TRIGGERED,3094.9,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_005001,TXN_005001,2026-07-01T20:01:43,LOW,NO_RISK_ENGINE_TRIGGERED,1675.98,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_005002,TXN_005002,2026-07-01T20:01:48,LOW,NO_RISK_ENGINE_TRIGGERED,987.12,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_005003,TXN_005003,2026-07-01T20:02:51,MEDIUM,RULE_ENGINE,671.83,20,7,93,13,WARN,WARN,RULE_WARN|VELOCITY_SPIKE,BENIGN_VELOCITY,0
AUD_TXN_005004,TXN_005004,2026-07-01T20:02:54,LOW,NO_RISK_ENGINE_TRIGGERED,3780.36,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_005005,TXN_005005,2026-07-01T20:03:01,LOW,NO_RISK_ENGINE_TRIGGERED,529.1,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_005006,TXN_005006,2026-07-01T20:03:02,LOW,NO_RISK_ENGINE_TRIGGERED,2368.78,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_005007,TXN_005007,2026-07-01T20:03:06,LOW,NO_RISK_ENGINE_TRIGGERED,1122.2,0,1,99,1,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_005008,TXN_005008,2026-07-01T20:03:24,LOW,NO_RISK_ENGINE_TRIGGERED,3248.09,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_005009,TXN_005009,2026-07-01T20:03:35,CRITICAL,ML_AND_RULE_ENGINE,17689.64,100,100,100,100,LOCK,LOCK,RULE_LOCK|DAILY_LIMIT_BREACH|LARGE_AMOUNT_ANOMALY|VELOCITY_SPIKE|NEW_BENEFICIARY_RISK|ACCOUNT_TAKEOVER_SIGNAL|HIGH_MERCHANT_RISK|FAILED_LOGIN_RISK|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD|ATO_SECURITY_OVERRIDE,MIXED_RISK,1
AUD_TXN_005010,TXN_005010,2026-07-01T20:03:45,LOW,NO_RISK_ENGINE_TRIGGERED,2919.33,0,1,99,1,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_005011,TXN_005011,2026-07-01T20:03:53,LOW,NO_RISK_ENGINE_TRIGGERED,1396.93,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_005012,TXN_005012,2026-07-01T20:04:21,LOW,NO_RISK_ENGINE_TRIGGERED,3276.69,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_005013,TXN_005013,2026-07-01T20:04:26,LOW,NO_RISK_ENGINE_TRIGGERED,2657.81,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_005014,TXN_005014,2026-07-01T20:04:43,MEDIUM,ML_AND_RULE_ENGINE,4204.38,20,85,85,56,WARN,WARN,RULE_WARN|VELOCITY_SPIKE|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD,VELOCITY_SPIKE,1
AUD_TXN_005015,TXN_005015,2026-07-01T20:04:43,LOW,NO_RISK_ENGINE_TRIGGERED,2219.49,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_005016,TXN_005016,2026-07-01T20:05:01,LOW,NO_RISK_ENGINE_TRIGGERED,877.0,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_005017,TXN_005017,2026-07-01T20:05:06,LOW,NO_RISK_ENGINE_TRIGGERED,6329.39,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_005018,TXN_005018,2026-07-01T20:05:23,LOW,NO_RISK_ENGINE_TRIGGERED,841.14,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_005019,TXN_005019,2026-07-01T20:05:27,LOW,NO_RISK_ENGINE_TRIGGERED,2859.93,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_005020,TXN_005020,2026-07-01T20:05:38,LOW,NO_RISK_ENGINE_TRIGGERED,3283.26,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_005021,TXN_005021,2026-07-01T20:05:58,LOW,NO_RISK_ENGINE_TRIGGERED,1140.37,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_005022,TXN_005022,2026-07-01T20:06:06,LOW,NO_RISK_ENGINE_TRIGGERED,1709.57,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_005023,TXN_005023,2026-07-01T20:06:07,LOW,NO_RISK_ENGINE_TRIGGERED,4871.73,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_005024,TXN_005024,2026-07-01T20:06:11,LOW,NO_RISK_ENGINE_TRIGGERED,29334.67,0,23,77,13,ALLOW,ALLOW,NO_RISK_SIGNAL,BENIGN_HIGH_VALUE,0
AUD_TXN_005025,TXN_005025,2026-07-01T20:06:17,LOW,NO_RISK_ENGINE_TRIGGERED,1779.88,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_005026,TXN_005026,2026-07-01T20:06:23,LOW,NO_RISK_ENGINE_TRIGGERED,2306.85,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_005027,TXN_005027,2026-07-01T20:06:38,LOW,NO_RISK_ENGINE_TRIGGERED,5490.49,0,3,97,2,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_005028,TXN_005028,2026-07-01T20:06:39,LOW,NO_RISK_ENGINE_TRIGGERED,1441.69,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_005029,TXN_005029,2026-07-01T20:06:56,LOW,NO_RISK_ENGINE_TRIGGERED,99.61,0,1,99,1,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_005030,TXN_005030,2026-07-01T20:07:03,LOW,NO_RISK_ENGINE_TRIGGERED,790.37,0,1,99,1,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_005031,TXN_005031,2026-07-01T20:07:06,LOW,NO_RISK_ENGINE_TRIGGERED,3077.44,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_005032,TXN_005032,2026-07-01T20:07:37,LOW,NO_RISK_ENGINE_TRIGGERED,9425.63,0,1,99,1,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_005033,TXN_005033,2026-07-01T20:07:44,LOW,NO_RISK_ENGINE_TRIGGERED,1464.08,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_005034,TXN_005034,2026-07-01T20:07:55,HIGH,ML_AND_RULE_ENGINE,12139.38,45,100,100,75,BLOCK,BLOCK,RULE_BLOCK|LARGE_AMOUNT_ANOMALY|NEW_BENEFICIARY_RISK|HIGH_MERCHANT_RISK|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD,RISKY_BENEFICIARY,1
AUD_TXN_005035,TXN_005035,2026-07-01T20:08:05,LOW,NO_RISK_ENGINE_TRIGGERED,3665.43,0,11,89,6,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_005036,TXN_005036,2026-07-01T20:08:16,LOW,NO_RISK_ENGINE_TRIGGERED,3450.62,0,1,99,1,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_005037,TXN_005037,2026-07-01T20:08:21,HIGH,ML_AND_RULE_ENGINE,6563.24,20,96,96,62,WARN,BLOCK,RULE_WARN|VELOCITY_SPIKE|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD,VELOCITY_SPIKE,1
AUD_TXN_005038,TXN_005038,2026-07-01T20:08:21,LOW,NO_RISK_ENGINE_TRIGGERED,2022.02,0,2,98,1,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_005039,TXN_005039,2026-07-01T20:08:25,LOW,NO_RISK_ENGINE_TRIGGERED,812.91,0,3,97,2,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_005040,TXN_005040,2026-07-01T20:08:28,LOW,NO_RISK_ENGINE_TRIGGERED,546.15,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
